ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
1,0,"Larus canus",55.880000_-4.870000_Europe_GB_James_Watt_Duck_-58_2_7_2001,,55.880000,-4.870000,2,7,2001
1,0,"Larus canus",55.950000_-5.840000_Europe_GB_Jura_Inverlussa_2_-110_25_6_2000,,55.950000,-5.840000,25,6,2000
1,0,"Larus canus",55.850000_-6.150000_Europe_GB_Jura_West_12_-80_3_6_2000,,55.850000,-6.150000,3,6,2000
1,0,"Larus canus",55.850000_-6.150000_Europe_GB_Jura_West_13_-80_3_6_2000,,55.850000,-6.150000,3,6,2000
1,0,"Larus canus",55.940000_-6.000000_Europe_GB_Jura_West_42_-54_3_6_2000,,55.940000,-6.000000,3,6,2000
2,0,"Larus canus",55.850000_-6.150000_Europe_GB_Jura_West_9_-80_3_6_2000,,55.850000,-6.150000,3,6,2000
1,0,"Larus canus",55.800000_-4.710000_Europe_GB_Kaim_Dam_1_-348_2_7_2000,,55.800000,-4.710000,2,7,2000
1,0,"Larus canus",57.350000_-3.160000_Europe_GB_Kelman_Hill_-505_16_6_1998,,57.350000,-3.160000,16,6,1998
1,0,"Larus canus",56.430000_-4.590000_Europe_GB_Kenknock_1_-421_2_7_1998,,56.430000,-4.590000,2,7,1998
1,0,"Larus canus",56.410000_-5.560000_Europe_GB_Kerrera_3_1_6_6_2000,,56.410000,-5.560000,6,6,2000
1,0,"Larus canus",56.320000_-5.550000_Europe_GB_Kerrera_5_-70_6_6_2000,,56.320000,-5.550000,6,6,2000
1,0,"Larus canus",56.710000_-3.790000_Europe_GB_Killiekrankie_-293_7_6_1999,,56.710000,-3.790000,7,6,1999
1,0,"Larus canus",55.800000_-4.710000_Europe_GB_Kilmacolm_High_Dam_1_-348_2_7_1999,,55.800000,-4.710000,2,7,1999
1,0,"Larus canus",56.410000_-5.400000_Europe_GB_Kilmaronag_Islands_-34_25_5_1999,,56.410000,-5.400000,25,5,1999
1,0,"Larus canus",57.420000_-4.660000_Europe_GB_Kilmorack_Island_below_Dam_-81_3_6_1999,,57.420000,-4.660000,3,6,1999
1,0,"Larus canus",56.030000_-6.170000_Europe_GB_Kiloran_Bay_-_North_1_5_6_1999,,56.030000,-6.170000,5,6,1999
1,0,"Larus canus",57.700000_-4.180000_Europe_GB_Kindeace_Quarry_-11_2_7_1999,,57.700000,-4.180000,2,7,1999
1,0,"Larus canus",58.970000_-3.210000_Europe_GB_Kingsdale_-39_30_5_2000,,58.970000,-3.210000,30,5,2000
1,0,"Larus canus",55.890000_-4.720000_Europe_GB_Kingston_Industrial_Estate(Anaplast)_-183_2_7_2001,,55.890000,-4.720000,2,7,2001
1,0,"Larus canus",54.930000_-2.460000_Europe_GB_Kingswood_Burn_-224_8_6_2000,,54.930000,-2.460000,8,6,2000
1,0,"Larus canus",59.240000_-3.050000_Europe_GB_Kirbist_36_5_6_2000,,59.240000,-3.050000,5,6,2000
1,0,"Larus canus",59.060000_-2.690000_Europe_GB_Kirbister_Loch_30_12_6_2000,,59.060000,-2.690000,12,6,2000
1,0,"Larus canus",59.050000_-3.390000_Europe_GB_Kirbuster_Hill_1_31_30_5_2000,,59.050000,-3.390000,30,5,2000
1,0,"Larus canus",57.500000_-7.510000_Europe_GB_Kirkibost_Area_14_20_6_2002,,57.500000,-7.510000,20,6,2002
1,0,"Larus canus",58.960000_-3.390000_Europe_GB_Kirkness_1_35_24_5_2000,,58.960000,-3.390000,24,5,2000
1,0,"Larus canus",58.960000_-3.390000_Europe_GB_Kirkness_2_35_24_5_2000,,58.960000,-3.390000,24,5,2000
1,0,"Larus canus",58.960000_-3.390000_Europe_GB_Kirkness_3_35_24_5_2000,,58.960000,-3.390000,24,5,2000
1,0,"Larus canus",54.660000_-2.460000_Europe_GB_Knock_Fell_Tarn_-515_2_7_1999,,54.660000,-2.460000,2,7,1999
1,0,"Larus canus",55.890000_-4.720000_Europe_GB_Knocknairshill_Trs_1_-183_2_7_2002,,55.890000,-4.720000,2,7,2002
1,0,"Larus canus",59.960000_-1.460000_Europe_GB_Knowe_of_Burgarth_93_5_6_2000,,59.960000,-1.460000,5,6,2000
1,0,"Larus canus",59.240000_-3.050000_Europe_GB_Knucker_Hill_5_36_5_6_2000,,59.240000,-3.050000,5,6,2000
1,0,"Larus canus",59.240000_-3.050000_Europe_GB_Knucker_Hill_7_36_5_6_2000,,59.240000,-3.050000,5,6,2000
1,0,"Larus canus",59.240000_-3.050000_Europe_GB_Knucker_Hill_8_36_5_6_2000,,59.240000,-3.050000,5,6,2000
1,0,"Larus canus",59.240000_-3.050000_Europe_GB_Knucker_Hill_9_36_5_6_2000,,59.240000,-3.050000,5,6,2000
1,0,"Larus canus",56.620000_-4.120000_Europe_GB_L._Kinardochy_-737_1_6_1999,,56.620000,-4.120000,1,6,1999
1,0,"Larus canus",56.620000_-4.120000_Europe_GB_L._Kinardochy_-737_12_6_1999,,56.620000,-4.120000,12,6,1999
1,0,"Larus canus",55.170000_-4.510000_Europe_GB_L.och_Macaterick_1_-596_16_5_2002,,55.170000,-4.510000,16,5,2002
1,0,"Larus canus",56.990000_-2.820000_Europe_GB_Lamahip_-429_17_6_2001,,56.990000,-2.820000,17,6,2001
1,0,"Larus canus",58.880000_-3.040000_Europe_GB_Lamb_Holm_1_14_2_6_1999,,58.880000,-3.040000,2,6,1999
1,0,"Larus canus",58.880000_-3.040000_Europe_GB_Lamb_Holm_2_14_2_6_1999,,58.880000,-3.040000,2,6,1999
1,0,"Larus canus",58.880000_-3.040000_Europe_GB_Lamb_Holm_3_14_2_6_1999,,58.880000,-3.040000,2,6,1999
1,0,"Larus canus",56.620000_-3.790000_Europe_GB_Lamb_Island_-227_9_6_1999,,56.620000,-3.790000,9,6,1999
1,0,"Larus canus",59.060000_-2.690000_Europe_GB_Lamb_Ness_1_30_12_6_2000,,59.060000,-2.690000,12,6,2000
1,0,"Larus canus",60.500000_-1.450000_Europe_GB_Lamba_-44_20_6_2000,,60.500000,-1.450000,20,6,2000
1,0,"Larus canus",60.050000_-1.460000_Europe_GB_Langa_125_4_6_2000,,60.050000,-1.460000,4,6,2000
1,0,"Larus canus",59.240000_-3.050000_Europe_GB_Langskaill_36_5_6_2000,,59.240000,-3.050000,5,6,2000
2,0,"Larus canus",60.320000_-1.270000_Europe_GB_Laxo_-_Billister_-134_11_6_1999,,60.320000,-1.270000,11,6,1999
1,0,"Larus canus",59.150000_-2.870000_Europe_GB_Leeniesdale_Hill_24_7_7_2000,,59.150000,-2.870000,7,7,2000
1,0,"Larus canus",58.880000_-2.860000_Europe_GB_Lenady_1_3_6_2000,,58.880000,-2.860000,3,6,2000
1,0,"Larus canus",59.330000_-2.520000_Europe_GB_Lenswick_19_23_6_2000,,59.330000,-2.520000,23,6,2000
1,0,"Larus canus",57.090000_-2.490000_Europe_GB_Leuchar_-109_22_5_2001,,57.090000,-2.490000,22,5,2001
1,0,"Larus canus",58.700000_-3.030000_Europe_GB_Liddell_2_73_7_6_2000,,58.700000,-3.030000,7,6,2000
1,0,"Larus canus",58.700000_-3.030000_Europe_GB_Liddell_4_73_7_6_2000,,58.700000,-3.030000,7,6,2000
1,0,"Larus canus",58.700000_-3.030000_Europe_GB_Liddell_5_73_7_6_2000,,58.700000,-3.030000,7,6,2000
1,0,"Larus canus",58.610000_-3.030000_Europe_GB_Lighthouse_3_18_6_2000,,58.610000,-3.030000,18,6,2000
1,0,"Larus canus",60.230000_-1.640000_Europe_GB_Linga_-36_23_6_2000,,60.230000,-1.640000,23,6,2000
1,0,"Larus canus",60.590000_-1.080000_Europe_GB_Linga_-80_16_6_2000,,60.590000,-1.080000,16,6,2000
1,0,"Larus canus",59.060000_-2.690000_Europe_GB_Linga_Holm_1_30_10_6_2000,,59.060000,-2.690000,10,6,2000
1,0,"Larus canus",57.600000_-7.350000_Europe_GB_Lingay_(near_Oronsay)_-67_20_6_2002,,57.600000,-7.350000,20,6,2002
1,0,"Larus canus",55.950000_-5.680000_Europe_GB_Linne_Mhuirlich_-11_6_7_1999,,55.950000,-5.680000,6,7,1999
1,0,"Larus canus",55.700000_-5.020000_Europe_GB_Little_Cumbrae_1_41_16_6_1999,,55.700000,-5.020000,16,6,1999
1,0,"Larus canus",59.150000_-2.700000_Europe_GB_Little_Linga_-_petrels_13_11_6_2000,,59.150000,-2.700000,11,6,2000
1,0,"Larus canus",59.150000_-2.700000_Europe_GB_Little_Over_the_Water_13_19_6_2000,,59.150000,-2.700000,19,6,2000
1,0,"Larus canus",60.410000_-1.270000_Europe_GB_Little_Roe_-145_20_6_2000,,60.410000,-1.270000,20,6,2000
1,0,"Larus canus",58.790000_-3.380000_Europe_GB_Little_Wee_Fea_79_26_6_2000,,58.790000,-3.380000,26,6,2000
2,0,"Larus canus",58.790000_-3.030000_Europe_GB_Littlequoy_35_5_6_2000,,58.790000,-3.030000,5,6,2000
1,0,"Larus canus",55.690000_-5.500000_Europe_GB_Loch_a'_Chreimh_-188_18_5_1999,,55.690000,-5.500000,18,5,1999
1,0,"Larus canus",57.500000_-5.170000_Europe_GB_Loch_a'_Chroisg_-821_7_6_1999,,57.500000,-5.170000,7,6,1999
1,0,"Larus canus",56.440000_-7.030000_Europe_GB_Loch_A_Phuil_1_12_27_5_2000,,56.440000,-7.030000,27,5,2000
1,0,"Larus canus",58.040000_-4.880000_Europe_GB_Loch_Ailsh_-215_22_6_1999,,58.040000,-4.880000,22,6,1999
1,0,"Larus canus",57.150000_-7.450000_Europe_GB_Loch_Aird_an_Sgairbh_9_14_5_2000,,57.150000,-7.450000,14,5,2000
1,0,"Larus canus",57.240000_-7.470000_Europe_GB_Loch_Altabrug_3_14_5_2000,,57.240000,-7.470000,14,5,2000
1,0,"Larus canus",55.950000_-5.680000_Europe_GB_Loch_an_Add_-11_30_5_1999,,55.950000,-5.680000,30,5,1999
1,0,"Larus canus",56.620000_-3.950000_Europe_GB_Loch_an_Duin_-371_20_6_1999,,56.620000,-3.950000,20,6,1999
1,0,"Larus canus",56.440000_-7.030000_Europe_GB_Loch_An_Eicein_12_25_5_2000,,56.440000,-7.030000,25,5,2000
1,0,"Larus canus",57.060000_-7.440000_Europe_GB_Loch_an_Eilean_0_1_6_2002,,57.060000,-7.440000,1,6,2002
1,0,"Larus canus",55.690000_-5.500000_Europe_GB_Loch_an_Eilein_Beag_-188_18_5_1999,,55.690000,-5.500000,18,5,1999
1,0,"Larus canus",55.690000_-5.500000_Europe_GB_Loch_an_Eilein_Mor_-188_18_5_1999,,55.690000,-5.500000,18,5,1999
1,0,"Larus canus",56.450000_-6.870000_Europe_GB_Loch_An-T_Sleibh_Dheirg_9_26_5_2000,,56.450000,-6.870000,26,5,2000
1,0,"Larus canus",57.240000_-7.470000_Europe_GB_Loch_Ardvule_3_14_5_2000,,57.240000,-7.470000,14,5,2000
1,0,"Larus canus",56.160000_-4.730000_Europe_GB_Loch_Arklet_1_-319_2_7_1998,,56.160000,-4.730000,2,7,1998
1,0,"Larus canus",56.160000_-4.730000_Europe_GB_Loch_Arklet_1_-319_2_7_1999,,56.160000,-4.730000,2,7,1999
1,0,"Larus canus",55.870000_-5.350000_Europe_GB_Loch_Ascog_1_31_5_1999,,55.870000,-5.350000,31,5,1999
1,0,"Larus canus",57.330000_-4.320000_Europe_GB_Loch_Ashie_North_Side_-290_23_5_1999,,57.330000,-4.320000,23,5,1999
1,0,"Larus canus",57.330000_-4.320000_Europe_GB_Loch_Ashie_South_Side_-290_23_5_1999,,57.330000,-4.320000,23,5,1999
1,0,"Larus canus",58.130000_-5.050000_Europe_GB_Loch_Assynt_-441_8_6_1999,,58.130000,-5.050000,8,6,1999
1,0,"Larus canus",58.350000_-6.610000_Europe_GB_Loch_Bacavat_0_30_6_1999,,58.350000,-6.610000,30,6,1999
1,0,"Larus canus",58.030000_-5.380000_Europe_GB_Loch_Bad_a'_Ghaill_-57_2_7_1999,,58.030000,-5.380000,2,7,1999
1,0,"Larus canus",57.150000_-7.450000_Europe_GB_Loch_Baimalee_9_14_5_2000,,57.150000,-7.450000,14,5,2000
1,0,"Larus canus",56.720000_-3.470000_Europe_GB_Loch_Beanie_-306_1_6_1999,,56.720000,-3.470000,1,6,1999
1,0,"Larus canus",56.300000_-6.040000_Europe_GB_Loch_Beg_Head_-211_16_6_2000,,56.300000,-6.040000,16,6,2000
1,0,"Larus canus",57.940000_-5.210000_Europe_GB_Loch_Beinn_Deirg_-6_2_7_1999,,57.940000,-5.210000,2,7,1999
1,0,"Larus canus",58.270000_-6.260000_Europe_GB_Loch_Ben_Tearabert_3_30_6_1999,,58.270000,-6.260000,30,6,1999
1,0,"Larus canus",56.440000_-7.030000_Europe_GB_Loch_Bhasapolt_1_12_26_5_2000,,56.440000,-7.030000,26,5,2000
1,0,"Larus canus",56.440000_-7.030000_Europe_GB_Loch_Bhasapolt_2_12_8_6_2000,,56.440000,-7.030000,8,6,2000
1,0,"Larus canus",56.440000_-7.030000_Europe_GB_Loch_Bhirceapol_1_12_25_5_2000,,56.440000,-7.030000,25,5,2000
1,0,"Larus canus",57.700000_-7.200000_Europe_GB_Loch_Bhruist_0_23_6_2002,,57.700000,-7.200000,23,6,2002
1,0,"Larus canus",57.060000_-7.280000_Europe_GB_Loch_Boisedale_-30_14_5_2000,,57.060000,-7.280000,14,5,2000
1,0,"Larus canus",57.150000_-7.450000_Europe_GB_Loch_Bornish_9_14_5_2000,,57.150000,-7.450000,14,5,2000
1,0,"Larus canus",58.040000_-5.050000_Europe_GB_Loch_Borraian_-196_22_6_1999,,58.040000,-5.050000,22,6,1999
1,0,"Larus canus",57.700000_-7.200000_Europe_GB_Loch_Borve_0_11_6_2002,,57.700000,-7.200000,11,6,2002
1,0,"Larus canus",56.810000_-3.140000_Europe_GB_Loch_Brandy_1_-461_4_6_2001,,56.810000,-3.140000,4,6,2001
1,0,"Larus canus",56.440000_-4.270000_Europe_GB_Loch_Breachlaich_1_-558_2_7_1999,,56.440000,-4.270000,2,7,1999
1,0,"Larus canus",58.420000_-3.710000_Europe_GB_Loch_Calder_-163_24_6_2000,,58.420000,-3.710000,24,6,2000
1,0,"Larus canus",58.420000_-3.710000_Europe_GB_Loch_Caluim_-163_12_7_2000,,58.420000,-3.710000,12,7,2000
1,0,"Larus canus",57.240000_-7.470000_Europe_GB_Loch_Ceann_a'Baigh_3_2_7_1999,,57.240000,-7.470000,2,7,1999
1,0,"Larus canus",55.690000_-5.500000_Europe_GB_Loch_Chorra_-_riabhaich_-188_18_5_1999,,55.690000,-5.500000,18,5,1999
1,0,"Larus canus",55.960000_-5.520000_Europe_GB_Loch_Clachaig_-228_30_5_1999,,55.960000,-5.520000,30,5,1999
1,0,"Larus canus",56.710000_-4.280000_Europe_GB_Loch_Con_1_-334_15_5_1999,,56.710000,-4.280000,15,5,1999
1,0,"Larus canus",56.720000_-3.630000_Europe_GB_Loch_Crannoch_-443_30_5_1999,,56.720000,-3.630000,30,5,1999
1,0,"Larus canus",58.210000_-5.400000_Europe_GB_Loch_Cul_Fraioch_13_7_6_1999,,58.210000,-5.400000,7,6,1999
1,0,"Larus canus",54.990000_-4.500000_Europe_GB_Loch_Dee_1_-147_16_5_2002,,54.990000,-4.500000,16,5,2002
1,0,"Larus canus",55.170000_-4.510000_Europe_GB_Loch_Derclach_-596_8_6_1999,,55.170000,-4.510000,8,6,1999
1,0,"Larus canus",56.620000_-3.950000_Europe_GB_Loch_Derculich_-371_1_6_1999,,56.620000,-3.950000,1,6,1999
1,0,"Larus canus",58.450000_-6.450000_Europe_GB_Loch_Dibadale_16_26_5_1999,,58.450000,-6.450000,26,5,1999
1,0,"Larus canus",57.240000_-7.470000_Europe_GB_Loch_Dobhrainn_3_2_7_1999,,57.240000,-7.470000,2,7,1999
1,0,"Larus canus",54.990000_-4.650000_Europe_GB_Loch_Dornal_-124_26_5_2002,,54.990000,-4.650000,26,5,2002
1,0,"Larus canus",54.990000_-4.810000_Europe_GB_Loch_Dornal_-229_1_5_2000,,54.990000,-4.810000,1,5,2000
1,0,"Larus canus",57.330000_-7.480000_Europe_GB_Loch_Drimore_11_14_5_2000,,57.330000,-7.480000,14,5,2000
1,0,"Larus canus",58.450000_-6.450000_Europe_GB_Loch_Drollavat_16_30_6_1999,,58.450000,-6.450000,30,6,1999
1,0,"Larus canus",57.680000_-5.020000_Europe_GB_Loch_Droma_-696_2_7_1999,,57.680000,-5.020000,2,7,1999
1,0,"Larus canus",57.240000_-7.470000_Europe_GB_Loch_Druidbeg_3_14_5_2000,,57.240000,-7.470000,14,5,2000
1,0,"Larus canus",58.180000_-6.420000_Europe_GB_Loch_Dubh_-46_13_5_1999,,58.180000,-6.420000,13,5,1999
1,0,"Larus canus",57.150000_-7.450000_Europe_GB_Loch_eilean_an_Staoir_9_14_5_2000,,57.150000,-7.450000,14,5,2000
2,0,"Larus canus",56.710000_-4.280000_Europe_GB_Loch_Errochty_-334_12_6_1999,,56.710000,-4.280000,12,6,1999
2,0,"Larus canus",57.080000_-3.650000_Europe_GB_Loch_Etchachan_-1067_23_7_2000,,57.080000,-3.650000,23,7,2000
1,0,"Larus canus",57.240000_-7.470000_Europe_GB_Loch_Fada_3_14_5_2000,,57.240000,-7.470000,14,5,2000
1,0,"Larus canus",56.620000_-3.950000_Europe_GB_Loch_Farleyer_-371_5_6_1999,,56.620000,-3.950000,5,6,1999
1,0,"Larus canus",55.170000_-4.510000_Europe_GB_Loch_Finlas_-596_8_6_1999,,55.170000,-4.510000,8,6,1999
1,0,"Larus canus",56.610000_-4.440000_Europe_GB_Loch_Finnart_-828_5_6_1999,,56.610000,-4.440000,5,6,1999
1,0,"Larus canus",56.140000_-5.380000_Europe_GB_Loch_Gaineanhagh_-251_26_5_2002,,56.140000,-5.380000,26,5,2002
1,0,"Larus canus",56.620000_-3.950000_Europe_GB_Loch_Glassie_-371_5_6_1999,,56.620000,-3.950000,5,6,1999
1,0,"Larus canus",54.990000_-4.810000_Europe_GB_Loch_Gower_-229_1_5_2000,,54.990000,-4.810000,1,5,2000
1,0,"Larus canus",55.000000_-4.340000_Europe_GB_Loch_Grannoch_1_-388_16_5_2002,,55.000000,-4.340000,16,5,2002
1,0,"Larus canus",57.240000_-7.470000_Europe_GB_Loch_Grogarry_3_14_5_2000,,57.240000,-7.470000,14,5,2000
1,0,"Larus canus",57.150000_-7.450000_Europe_GB_Loch_Hallan_9_14_5_2000,,57.150000,-7.450000,14,5,2000
1,0,"Larus canus",55.890000_-4.560000_Europe_GB_Loch_Humphrey_1_-100_2_7_2002,,55.890000,-4.560000,2,7,2002
1,0,"Larus canus",54.910000_-4.020000_Europe_GB_Loch_Ken_1_-75_2_7_1999,,54.910000,-4.020000,2,7,1999
1,0,"Larus canus",56.530000_-3.790000_Europe_GB_Loch_Kennard_-373_5_5_2000,,56.530000,-3.790000,5,5,2000
1,0,"Larus canus",57.150000_-7.450000_Europe_GB_Loch_Kildonan_9_14_5_2000,,57.150000,-7.450000,14,5,2000
1,0,"Larus canus",57.880000_-4.190000_Europe_GB_Loch_Laoigh_-127_2_7_1999,,57.880000,-4.190000,2,7,1999
1,0,"Larus canus",58.120000_-5.390000_Europe_GB_Loch_Leathed_a_Bhaile_Fhoghair_40_9_6_1999,,58.120000,-5.390000,9,6,1999
2,0,"Larus canus",56.440000_-4.270000_Europe_GB_Loch_Led_-558_30_5_1999,,56.440000,-4.270000,30,5,1999
1,0,"Larus canus",57.940000_-5.210000_Europe_GB_Loch_Lurgainn_-6_2_7_1999,,57.940000,-5.210000,2,7,1999
1,0,"Larus canus",54.990000_-4.810000_Europe_GB_Loch_Maberry_-229_1_5_2000,,54.990000,-4.810000,1,5,2000
1,0,"Larus canus",54.990000_-4.810000_Europe_GB_Loch_Maberry_-229_26_5_2002,,54.990000,-4.810000,26,5,2002
1,0,"Larus canus",56.710000_-4.120000_Europe_GB_Loch_Maud_-430_21_6_1999,,56.710000,-4.120000,21,6,1999
1,0,"Larus canus",58.330000_-3.700000_Europe_GB_Loch_Meadie_-188_25_6_2000,,58.330000,-3.700000,25,6,2000
1,0,"Larus canus",55.870000_-5.350000_Europe_GB_Loch_Melldalloch_1_31_5_1999,,55.870000,-5.350000,31,5,1999
1,0,"Larus canus",57.150000_-4.480000_Europe_GB_Loch_Mhor_-687_20_6_1999,,57.150000,-4.480000,20,6,1999
1,0,"Larus canus",55.080000_-4.660000_Europe_GB_Loch_Moan_1_-167_16_5_2002,,55.080000,-4.660000,16,5,2002
1,0,"Larus canus",56.450000_-6.870000_Europe_GB_Loch_Mointeich_Bhig_9_27_5_2000,,56.450000,-6.870000,27,5,2000
1,0,"Larus canus",56.610000_-4.440000_Europe_GB_Loch_Monaghan_-828_5_6_1999,,56.610000,-4.440000,5,6,1999
1,0,"Larus canus",56.710000_-3.790000_Europe_GB_Loch_Moraig_-293_18_6_2000,,56.710000,-3.790000,18,6,2000
1,0,"Larus canus",56.900000_-3.310000_Europe_GB_Loch_Muick_-906_22_6_2000,,56.900000,-3.310000,22,6,2000
1,0,"Larus canus",56.620000_-3.950000_Europe_GB_Loch_na_Ba_-371_20_6_1999,,56.620000,-3.950000,20,6,1999
1,0,"Larus canus",56.530000_-3.950000_Europe_GB_Loch_na_Craige_-448_1_6_1999,,56.530000,-3.950000,1,6,1999
1,0,"Larus canus",57.240000_-7.470000_Europe_GB_Loch_na_Curraidh_3_14_5_2000,,57.240000,-7.470000,14,5,2000
1,0,"Larus canus",57.240000_-7.470000_Europe_GB_Loch_na_Duchasaich_3_14_5_2000,,57.240000,-7.470000,14,5,2000
1,0,"Larus canus",57.420000_-7.490000_Europe_GB_Loch_na_Faoilinn_17_2_7_1999,,57.420000,-7.490000,2,7,1999
1,0,"Larus canus",57.150000_-7.450000_Europe_GB_Loch_na_Liana_Moire_9_14_5_2000,,57.150000,-7.450000,14,5,2000
1,0,"Larus canus",56.450000_-6.870000_Europe_GB_Loch_Na_Ob_9_2_6_2000,,56.450000,-6.870000,2,6,2000
1,0,"Larus canus",57.330000_-7.480000_Europe_GB_Loch_nam_Balgan_11_14_5_2000,,57.330000,-7.480000,14,5,2000
1,0,"Larus canus",57.330000_-4.650000_Europe_GB_Loch_Nam_Batt_-188_20_5_2000,,57.330000,-4.650000,20,5,2000
1,0,"Larus canus",57.330000_-4.650000_Europe_GB_Loch_Nam_Faoileag_-188_22_5_2000,,57.330000,-4.650000,22,5,2000
1,0,"Larus canus",57.330000_-4.650000_Europe_GB_Loch_nam_Faoileag_-188_8_6_1999,,57.330000,-4.650000,8,6,1999
1,0,"Larus canus",58.000000_-6.400000_Europe_GB_Loch_nam_Faoileag_-8_9_5_1999,,58.000000,-6.400000,9,5,1999
1,0,"Larus canus",56.140000_-5.380000_Europe_GB_Loch_Nan_Ceard_-251_26_5_2002,,56.140000,-5.380000,26,5,2002
1,0,"Larus canus",56.620000_-3.950000_Europe_GB_Loch_nan_Eun_-371_20_6_1999,,56.620000,-3.950000,20,6,1999
1,0,"Larus canus",57.510000_-7.340000_Europe_GB_Loch_nan_Moracha_3_2_7_2001,,57.510000,-7.340000,2,7,2001
1,0,"Larus canus",56.980000_-3.810000_Europe_GB_Loch_nan_Stuirteag_-611_8_6_1998,,56.980000,-3.810000,8,6,1998
1,0,"Larus canus",55.770000_-5.660000_Europe_GB_Loch_Nan_Torran_13_28_5_2002,,55.770000,-5.660000,28,5,2002
1,0,"Larus canus",58.210000_-5.400000_Europe_GB_Loch_Neil_Bhain_13_9_6_1999,,58.210000,-5.400000,9,6,1999
1,0,"Larus canus",57.510000_-7.340000_Europe_GB_Loch_Ob_A_Ghibhte_3_28_6_2002,,57.510000,-7.340000,28,6,2002
1,0,"Larus canus",57.520000_-7.180000_Europe_GB_Loch_Ob_Nan_Stearnain_-111_13_6_2002,,57.520000,-7.180000,13,6,2002
1,0,"Larus canus",54.990000_-4.650000_Europe_GB_Loch_Ochiltree_-124_26_5_2002,,54.990000,-4.650000,26,5,2002
1,0,"Larus canus",59.050000_-3.390000_Europe_GB_Loch_of_Banks_31_11_5_2000,,59.050000,-3.390000,11,5,2000
1,0,"Larus canus",58.970000_-3.210000_Europe_GB_Loch_of_Bosquoy_1_-39_24_5_2000,,58.970000,-3.210000,24,5,2000
1,0,"Larus canus",58.970000_-3.210000_Europe_GB_Loch_of_Bosquoy_2_-39_24_5_2000,,58.970000,-3.210000,24,5,2000
1,0,"Larus canus",59.240000_-3.050000_Europe_GB_Loch_of_Burness_36_7_6_2000,,59.240000,-3.050000,7,6,2000
1,0,"Larus canus",59.050000_-3.390000_Europe_GB_Loch_of_Hundland_1_31_30_5_2000,,59.050000,-3.390000,30,5,2000
1,0,"Larus canus",59.050000_-3.390000_Europe_GB_Loch_of_Hundland_31_22_5_2000,,59.050000,-3.390000,22,5,2000
1,0,"Larus canus",59.050000_-3.390000_Europe_GB_Loch_of_Hundland_31_24_5_2000,,59.050000,-3.390000,24,5,2000
1,0,"Larus canus",59.240000_-2.520000_Europe_GB_Loch_of_Langamay_-1_21_6_2000,,59.240000,-2.520000,21,6,2000
1,0,"Larus canus",59.050000_-3.390000_Europe_GB_Loch_of_Sabiston_31_24_5_2000,,59.050000,-3.390000,24,5,2000
1,0,"Larus canus",59.330000_-3.050000_Europe_GB_Loch_of_Saint_Tredwell_1_3_3_6_2000,,59.330000,-3.050000,3,6,2000
1,0,"Larus canus",59.330000_-2.880000_Europe_GB_Loch_of_Saint_Tredwell_2_-7_3_6_2000,,59.330000,-2.880000,3,6,2000
1,0,"Larus canus",59.330000_-2.880000_Europe_GB_Loch_of_Saint_Tredwell_3_-7_3_6_2000,,59.330000,-2.880000,3,6,2000
1,0,"Larus canus",59.330000_-3.050000_Europe_GB_Loch_of_Saint_Tredwell_4_3_3_6_2000,,59.330000,-3.050000,3,6,2000
1,0,"Larus canus",57.090000_-2.490000_Europe_GB_Loch_of_Skene_-109_22_5_2001,,57.090000,-2.490000,22,5,2001
1,0,"Larus canus",58.880000_-2.860000_Europe_GB_Loch_of_Tankerness_1_4_6_2000,,58.880000,-2.860000,4,6,2000
1,0,"Larus canus",59.240000_-3.050000_Europe_GB_Loch_of_Tuquoy_36_6_6_2000,,59.240000,-3.050000,6,6,2000
1,0,"Larus canus",59.150000_-3.050000_Europe_GB_Loch_of_Wasbister_(outlet)_-119_2_6_2000,,59.150000,-3.050000,2,6,2000
1,0,"Larus canus",58.970000_-3.210000_Europe_GB_Loch_of_Wasdale_-39_6_6_2000,,58.970000,-3.210000,6,6,2000
1,0,"Larus canus",58.080000_-6.580000_Europe_GB_Loch_Oichean_-33_8_5_1999,,58.080000,-6.580000,8,5,1999
1,0,"Larus canus",57.420000_-7.330000_Europe_GB_Loch_Olavat_-8_2_7_1999,,57.420000,-7.330000,2,7,1999
1,0,"Larus canus",58.420000_-3.710000_Europe_GB_Loch_Olginey_-163_24_6_2000,,58.420000,-3.710000,24,6,2000
1,0,"Larus canus",55.170000_-4.510000_Europe_GB_Loch_Riecawr_1_-596_16_5_2002,,55.170000,-4.510000,16,5,2002
1,0,"Larus canus",58.160000_-6.760000_Europe_GB_Loch_Roag_-50_9_5_1999,,58.160000,-6.760000,9,5,1999
1,0,"Larus canus",57.150000_-7.450000_Europe_GB_Loch_Roinich_9_2_7_1999,,57.150000,-7.450000,2,7,1999
1,0,"Larus canus",55.690000_-5.500000_Europe_GB_Loch_Romain_-188_18_5_1999,,55.690000,-5.500000,18,5,1999
1,0,"Larus canus",57.240000_-4.320000_Europe_GB_Loch_Ruthven_Crannog_-480_23_5_1999,,57.240000,-4.320000,23,5,1999
1,0,"Larus canus",57.970000_-4.190000_Europe_GB_Loch_Salachaidh_-161_19_6_2000,,57.970000,-4.190000,19,6,2000
